case_key,case_name_abbreviation,dissent_ind,majority_word_count,dissent_word_count,officialcitation,issuearea,majvotes,minvotes,kldiv_score,d2v_cosdist_score,sbert_cosdist_score,legalbert_cosdist_score,year,voyage3_cosdist,voyagelaw_cosdist,z_kldiv,z_d2v,z_voyage3,composite_div
a5735,Lankford v. Idaho,1,6046,2575,500 U.S. 110,1,5,4,.92076278,.26686671,.050008059,.0086503625,1991,.26453245,.18292087,-.5511744,-.072183348,-.31300938,-.31212237
a5736,Michigan v. Lucas,1,2439,1654,500 U.S. 145,1,7,2,.96526897,.2192886,.063854702,.0099300146,1991,.20347559,.18033648,-.51778471,-.43451792,-.78418869,-.57883042
a5738,Rust v. Sullivan,1,8496,5420,500 U.S. 173,5,5,4,.90530223,.14214635,.0449972,.0082606077,1991,.22530323,.11988777,-.56277329,-1.0220003,-.61574352,-.73350573
a5738,Rust v. Sullivan,2,8496,911,500 U.S. 173,5,5,4,1.4056686,.2918036,.11601067,.010176361,1991,.33901316,.27169675,-.18738589,.11772531,.26176268,.06403403
a5738,Rust v. Sullivan,3,8496,565,500 U.S. 173,5,5,4,3.6494179,.48905939,.14810884,.020061016,1991,.40509826,.31137955,1.4959309,1.6199411,.77174532,1.2958724
a5739,Siegert v. Gilley,1,2468,3594,500 U.S. 226,8,6,3,.74985808,.21760079,.071417451,.0085852146,1991,.19206774,.12457657,-.67939138,-.44737154,-.87222379,-.66632891
a5740,Florida v. Jimeno,1,1173,1446,500 U.S. 248,1,7,2,1.4527078,.25650799,.15471099,.014610052,1991,.3033877,.28255212,-.15209594,-.15107094,-.013161084,-.10544266
a5741,McCormick v. United States,1,6566,3314,500 U.S. 257,8,6,3,.63350689,.10029715,.035446301,.0030329227,1991,.25338954,.16026461,-.76668096,-1.3407059,-.39899987,-.83546221
a5743,Owen v. Owen,1,2921,2401,500 U.S. 305,8,8,1,1.046607,.1739639,.040315151,.0086708665,1991,.18726623,.14851439,-.45676288,-.77969146,-.90927732,-.71524388
a5744,"Summit Health, Ltd. v. Pinhas",1,2849,3371,500 U.S. 322,8,5,4,.80793303,.21541511,.038917542,.0071172118,1991,.19704336,.11213624,-.63582206,-.4640168,-.83382666,-.64455515
a5745,Hernandez v. New York,1,5727,22,500 U.S. 352,2,6,3,4.9163465,.57916433,.53330785,.18478227,1991,.7757622,.80644184,2.4464126,2.3061419,3.6321807,2.7949116
a5745,Hernandez v. New York,2,5727,1377,500 U.S. 352,2,6,3,2.4314618,.269981,.063541651,.0096653104,1991,.31251347,.22663528,.5821898,-.048466302,.057263017,.1969955
a5747,Mu'Min v. Virginia,1,5011,5010,500 U.S. 415,1,5,4,.52083588,.22793891,.054355599,.006005764,1991,.20579708,.12538123,-.85120952,-.3686409,-.76627368,-.66204137
a5747,Mu'Min v. Virginia,2,5011,1328,500 U.S. 415,1,5,4,1.2873441,.22633576,.078253999,.0084581375,1991,.33452046,.27596772,-.27615592,-.38084975,.22709225,-.14330447
a5748,Chapman v. United States,1,4439,3434,500 U.S. 453,1,7,2,1.242704,.1884308,.041411199,.0075435638,1991,.28431082,.16736925,-.30964601,-.66951776,-.16037852,-.37984744
a5749,Burns v. Reed,1,5192,3182,500 U.S. 478,2,9,0,.74047017,.240453,.03805697,.0053015947,1991,.20412308,.1396696,-.68643439,-.27333885,-.77919203,-.57965511
a5751,California v. Acevedo,1,4762,27,500 U.S. 565,1,6,3,6.7416573,.65625834,.66273654,.18845814,1991,.79951119,.83797759,3.8158062,2.8932569,3.8154533,3.508172
a5751,California v. Acevedo,2,4762,5807,500 U.S. 565,1,6,3,.21923344,.12698007,.0436511,.0047905445,1991,.22803664,.1242426,-1.0774792,-1.1375003,-.59464967,-.93654305
a5752,Edmonson v. Leesville Concrete Co.,1,5155,4093,500 U.S. 614,2,6,3,1.0785087,.23690251,.04902995,.0062776804,1991,.20754641,.16896105,-.43282941,-.30037796,-.75277394,-.49532712
a5752,Edmonson v. Leesville Concrete Co.,2,5155,587,500 U.S. 614,2,6,3,2.9121158,.4751637,.13083774,.026156068,1991,.45659316,.39030486,.94278848,1.5141175,1.1691345,1.2086802
a5766,Gaskins v. McKellar,1,175,47,500 U.S. 961,,,,6.2079492,.31399983,.55746263,.076029897,1991,.48923725,.66104579,3.415405,.28676233,1.4210508,1.7077394
a5768,"Chambers v. NASCO, Inc.",1,8044,817,501 U.S. 32,9,5,4,2.5612578,.27703249,.082947902,.01832521,1991,.35316741,.32373905,.67956603,.0052348902,.37099192,.35193095
a5768,"Chambers v. NASCO, Inc.",2,8044,5247,501 U.S. 32,9,5,4,.70091891,.13553309,.032315101,.0058989525,1991,.24521965,.12778974,-.71610677,-1.0723641,-.4620474,-.75017273
a5769,Burns v. United States,1,2745,5863,501 U.S. 129,1,5,4,1.5597743,.23030829,.05108976,.0078693032,1991,.25051749,.18450838,-.071771972,-.35059664,-.42116365,-.28117743
a577,Kovacs v. Brewer,1,1375,2608,356 U.S. 604,9,8,1,1.0538524,.30497813,.063933253,.0093975067,1958,.1976288,.14852971,-.4513272,.21805692,-.82930881,-.35419303
a5770,Toibb v. Radloff,1,2718,1276,501 U.S. 157,8,8,1,1.5172611,.22234607,.08542186,.010002732,1991,.31455648,.23996347,-.10366639,-.41123357,.073029034,-.1472903
a5771,McNeil v. Wisconsin,1,3308,2036,501 U.S. 171,1,6,3,.42510051,.19144356,.061899539,.0054064989,1991,.26264507,.17496073,-.92303264,-.64657384,-.3275744,-.6323936
a5772,Litton Financial Printing Division v. National Labor Relations Board,1,5814,2297,501 U.S. 190,7,5,4,.64309543,.20205057,.0518714,.010251999,1991,.26223409,.15178525,-.75948739,-.56579542,-.33074591,-.55200958
a5772,Litton Financial Printing Division v. National Labor Relations Board,2,5814,700,501 U.S. 190,7,5,4,.91241115,.16541331,.17406639,.015036762,1991,.26173925,.1798017,-.55743998,-.84480911,-.33456463,-.57893789
a5774,"Metropolitan Washington Airports Authority v. Citizens for the Abatement of Aircraft Noise, Inc.",1,7816,5140,501 U.S. 252,13,6,3,1.637362,.1652694,.040525559,.0057539344,1991,.26575917,.11821145,-.013563721,-.84590501,-.30354267,-.38767046
a5776,Renne v. Geary,1,3342,2061,501 U.S. 312,9,6,3,1.1363974,.20574385,.073134661,.0059370995,1991,.23233509,.14359909,-.38939992,-.53766894,-.56147826,-.49618238
a5776,Renne v. Geary,2,3342,5397,501 U.S. 312,9,6,3,1.4859622,.18626964,.051028501,.0056375265,1991,.18120092,.098723888,-.12714767,-.68597621,-.95608366,-.58973587
a5777,Lampf v. Gilbertson,1,4178,1150,501 U.S. 350,8,5,4,1.4717746,.34134719,.076268397,.015840054,1991,.36327505,.2263726,-.13779154,.49502811,.44899312,.26874322
a5777,Lampf v. Gilbertson,2,4178,1579,501 U.S. 350,8,5,4,1.9928067,.45609829,.14437795,.019379556,1991,.43473947,.29897124,.25309977,1.3689234,1.0004883,.87417048
a5777,Lampf v. Gilbertson,3,4178,1785,501 U.S. 350,8,5,4,.44811404,.22095376,.056029301,.0068330169,1991,.25466251,.1698727,-.90576726,-.42183676,-.38917622,-.57226008
a5778,Chisom v. Roemer,1,7582,4750,501 U.S. 380,2,6,3,1.0759335,.20806694,.05246526,.010589838,1991,.21533471,.15126061,-.43476146,-.51997727,-.69267118,-.54913664
a5778,Chisom v. Roemer,2,7582,66,501 U.S. 380,2,6,3,5.2199049,.52570122,.37567365,.082441449,1991,.53730839,.53107762,2.6741495,1.8989897,1.7920188,2.1217194
a5779,Houston Lawyers' Ass'n v. Attorney General,1,2246,53,501 U.S. 419,2,6,3,2.7191288,.47174171,.32582149,.12427837,1991,.50656843,.37703365,.79800481,1.488057,1.5547966,1.2802861
a578,International Ass'n of Machinists v. Gonzales,1,1679,3313,356 U.S. 617,10,6,2,1.6543847,.30658954,.05802834,.0073008537,1958,.31735247,.24945796,-.00079284335,.23032874,.094605885,.10804726
a5780,Florida v. Bostick,1,3086,3697,501 U.S. 429,1,6,3,1.0696999,.15373313,.055112399,.0064719915,1991,.23072845,.19623476,-.43943805,-.93376034,-.57387686,-.64902508
